GISJOIN,county_name,total,bachelors_degree,gini_index,median_household_income,median_age,white,black,native_american,asian,poverty,owned,occupied
G3100270,Cedar County,8498,0.2102322332809499,0.3965,61869,0.7,0.9742292304071546,0.0015297717109908214,0.008001882795951988,0.0005883737349964697,0.07160048134777376,0.8054763262977752,0.8409690573278964
G3100290,Chase County,3783,0.21009345794392523,0.3984,57009,2.8,0.9933914882368491,0.000528680941052075,0,0.0026434047052603755,0.09671336206896551,0.7564026206075045,0.8484082870136432
G3100310,Cherry County,5779,0.22875494071146246,0.4124,56651,1,0.8942723654611524,0.00017304031839418584,0.03564630558920229,0.004845128915037204,0.07834182329176181,0.612534489554592,0.7801353013530136
G3100330,Cheyenne County,9604,0.2540491901619676,0.4205,53871,0.6,0.948771345272803,0.008329862557267805,0.0058309037900874635,0.0068721366097459395,0.09566043712385176,0.6662116040955631,0.8765456721180694
G3100350,Clay County,6203,0.199288256227758,0.3937,57173,0.8,0.9664678381428341,0.002095760116072868,0.003224246332419797,0.0008060615831049493,0.10525451559934318,0.797558093737692,0.8443631526438311
G3100370,Colfax County,10714,0.15400749063670413,0.3953,58872,2.2,0.8878103416091095,0.03742766473772634,0.012600336008960239,0.0073735299607989545,0.12695446946602418,0.7233985526668454,0.8872770511296076
G3100390,Cuming County,8952,0.23788328387734917,0.405,56768,1.4,0.9419124218051832,0.0010053619302949062,0.0035746201966041107,0.0030160857908847183,0.0690440925145266,0.6970753957606655,0.8790094339622642
G3100410,Custer County,10826,0.23976608187134502,0.4923,52184,0.7,0.9674856826159246,0.0015702937372990948,0.002493995935710327,0.007574358026972104,0.11503341805516333,0.6955985191279309,0.8597701149425288
G3100430,Dakota County,20173,0.1299670867785181,0.3964,59231,0.7,0.6878996678728995,0.05447875873692559,0.021662618351261587,0.03360927973033262,0.16230761492807563,0.6520799567801189,0.9443877551020409
G3100450,Dawes County,8810,0.3688760806916426,0.3671,50750,2.1,0.9003405221339387,0.04370034052213394,0.03507377979568672,0.006696935300794552,0.1470248040097674,0.646241134751773,0.8299976453967507
G3100470,Dawson County,23733,0.15803600654664485,0.411,53721,0.4,0.8746471158302785,0.06337167656849113,0.005435469599292125,0.0062781780642986555,0.12656604096292812,0.6731734523145566,0.873100895987534
G3100490,Deuel County,1831,0.1589061345158906,0.3795,47287,4.5,0.9541234298197706,0.0016384489350081922,0.015292190060076462,0.006007646095030038,0.08774834437086093,0.7626506024096386,0.7786116322701688
G3100510,Dixon County,5719,0.2117920868890613,0.4117,56905,0.7,0.9316314040916244,0.004371393600279769,0.003846826368246197,0.003846826368246197,0.09463778409090909,0.7852891156462585,0.865979381443299
G3100530,Dodge County,36665,0.1895379605129249,0.4173,54085,0.6,0.9468975862539206,0.009545888449474977,0.009791354152461476,0.003518341742806491,0.12526025547239886,0.6212567983749426,0.9095839790201454
G3100550,Douglas County,560617,0.3970989803156831,0.4696,64629,0.1,0.7917758469686078,0.11059957154349583,0.005977342820499556,0.03815260685994181,0.12025742722442566,0.6171163114908214,0.929818352379328
G3100570,Dundy County,1913,0.23254029163468917,0.4011,41716,2.6,0.9942498693152118,0.0020909566126502874,0,0,0.10576923076923077,0.7213302752293578,0.7927272727272727
G3100590,Fillmore County,5547,0.21446138711264143,0.4542,60313,0.7,0.9688119704344691,0.0037858301784748512,0.005768884081485488,0.005588606453939066,0.08819104926664159,0.7752988047808765,0.85724043715847
G3100610,Franklin County,2987,0.17298261257244762,0.4275,49282,0.6,0.9768998995647807,0.0050217609641781055,0.00033478406427854036,0.002008704385671242,0.1456544142906218,0.8061002178649237,0.8038528896672504
G3100630,Frontier County,2640,0.21518987341772153,0.4142,54659,1,0.9731060606060606,0.005681818181818182,0.003409090909090909,0.0007575757575757576,0.0895049504950495,0.7022026431718061,0.7201776649746193
G3100650,Furnas County,4747,0.1738095238095238,0.4196,48838,0.7,0.966715820518222,0.0012639561828523278,0.0018959342742784916,0.002949231093322098,0.11044003451251079,0.7462406015037594,0.78640059127864
G3100670,Gage County,21594,0.20786221404154615,0.4212,53110,0.4,0.965036584236362,0.0060201907937390015,0.0066685190330647405,0.006622209873112902,0.10659658095373396,0.6957344915914913,0.8593166810221073
G3100690,Garden County,1864,0.2248438584316447,0.5025,43750,4.3,0.9849785407725322,0.001609442060085837,0.004828326180257511,0.001609442060085837,0.07717569786535304,0.7373271889400922,0.7005649717514124
G3100710,Garfield County,2001,0.2545949625595643,0.4061,53000,2.6,0.9785107446276862,0.0034982508745627187,0,0.001999000499750125,0.09198966408268734,0.7782805429864253,0.71869918699187
G3100730,Gosper County,2013,0.2950507614213198,0.4242,64053,3.2,0.9756582215598609,0.0024838549428713363,0.001987083954297069,0.003477396920019871,0.05436991869918699,0.7048832271762208,0.6988130563798219
G3100750,Grant County,722,0.26824034334763946,0.4428,46500,8.1,0.9695290858725761,0.008310249307479225,0,0,0.1588921282798834,0.7048611111111112,0.7309644670050761
G3100770,Greeley County,2382,0.16325301204819276,0.4146,47869,0.5,0.9748110831234257,0.0041981528127623844,0.0033585222502099076,0.0016792611251049538,0.10178875638841567,0.8096172718351324,0.782642089093702
G3100790,Hall County,61265,0.21509097849599185,0.4378,57104,0.3,0.8398433036807312,0.027601403737860117,0.005810821839549498,0.010968742348812536,0.11786451741823753,0.6233979909941115,0.930090206185567
G3100810,Hamilton County,9215,0.2497230574457984,0.373,64210,1.3,0.9610417797069994,0.0018448182311448726,0.0018448182311448726,0.003581117742810635,0.051718421925074594,0.7702666307568005,0.8992492128844757
G3100830,Harlan County,3415,0.22406462585034015,0.4145,49835,1.8,0.963103953147877,0.005270863836017569,0.0029282576866764276,0.0020497803806734994,0.1051693404634581,0.7935568704799474,0.6461342395921835
G3100850,Hayes County,893,0.183206106870229,0.4726,51726,8.3,0.9832026875699889,0,0,0,0.11086226203807391,0.7518610421836228,0.7618147448015122
G3100870,Hitchcock County,2815,0.17594433399602386,0.4581,49962,0.6,0.9953818827708704,0.0007104795737122557,0.0010657193605683837,0,0.11272200072490032,0.7393403057119872,0.7119129438717068
G3100890,Holt County,10177,0.22359982898674646,0.4177,60387,0.5,0.9760243686744621,0.001375650977694802,0.006190429399626609,0.0056008646949002655,0.07828434313137372,0.7216402941831959,0.8543412033511043
G3100910,Hooker County,693,0.26418786692759294,0.4108,41125,3.3,0.976911976911977,0.010101010101010102,0.005772005772005772,0,0.15326251896813353,0.6257861635220126,0.6989010989010989
G3100930,Howard County,6417,0.21119820828667413,0.3701,59348,0.7,0.9655602306373695,0.0015583606046439145,0.0003116721209287829,0.0021817048465014805,0.07905447714464621,0.7650735294117647,0.8771364076104482
G3100950,Jefferson County,7144,0.17844660194174758,0.4486,44510,1.1,0.969484882418813,0.006298992161254199,0.0022396416573348264,0.0020996640537514,0.11243951038998007,0.7122955784373107,0.8421321091558276
G3100970,Johnson County,5161,0.1746157922628511,0.4168,54712,0.9,0.8637860879674482,0.06064716140282891,0.006587870567719434,0.0156946328230963,0.08538068596448553,0.7341072415699281,0.8317241379310345
G3100990,Kearney County,6529,0.2668024439918534,0.4083,60266,0.4,0.9670699954051156,0.0010721396844846072,0.007811303415530709,0.0049012099862153465,0.09888233467867122,0.7314328582145536,0.8985507246376812
G3101010,Keith County,8068,0.20485355648535564,0.4298,50735,0.5,0.9599652949925632,0.012146752602875557,0.008552305404065444,0.007684680218145761,0.12446728503384306,0.6880473982483256,0.7089116143170198
G3101030,Keya Paha County,760,0.2504930966469428,0.4214,56500,5.5,0.9855263157894737,0,0,0,0.075,0.7269736842105263,0.601980198019802
G3101050,Kimball County,3633,0.16148370176095916,0.4012,53403,2.2,0.9421965317919075,0.0008257638315441783,0.011560693641618497,0.0033030553261767133,0.10841017043867002,0.7140139505389981,0.8196465696465697
G3101070,Knox County,8426,0.2163782765119068,0.4166,52332,0.3,0.8682648943745549,0.004035129361500119,0.09458817944457631,0.003204367434132447,0.09285627357916515,0.741494701617401,0.7250303275374039
G3101090,Lancaster County,313158,0.39518420890051276,0.4467,60527,0.1,0.8610030719317405,0.03991914624566513,0.00685596408202888,0.04200116235255047,0.1251359738396343,0.5979859077893247,0.9483214974942601
G3101110,Lincoln County,35263,0.232460818905391,0.4358,59795,0.6,0.9479057368913593,0.015370218075603324,0.0042821087258599665,0.008847800811048408,0.0990090352666861,0.6697630586968228,0.8841804547077728
G3101130,Logan County,927,0.19611021069692058,0.362,52708,6.6,0.9870550161812298,0,0.010787486515641856,0,0.11328976034858387,0.7377521613832853,0.7922374429223744
G3101150,Loup County,605,0.2532467532467532,0.3797,51000,4.2,0.996694214876033,0,0.003305785123966942,0,0.0859504132231405,0.7653061224489796,0.6577181208053692
G3101170,McPherson County,395,0.21981424148606812,0.4259,48125,4.1,0.9848101265822785,0,0,0,0.17215189873417722,0.7277486910994765,0.7925311203319502
G3101190,Madison County,35080,0.22997032640949555,0.4422,53188,0.4,0.9162770809578107,0.01305587229190422,0.01573546180159635,0.017160775370581527,0.14904878120497517,0.6561070045758536,0.9280674245393963
G3101210,Merrick County,7798,0.17801998183469572,0.4135,55649,0.5,0.9502436522185176,0.004744806360605283,0.00012823800974608873,0.005129520389843549,0.12,0.7453305662614883,0.8827532059670243
G3101230,Morrill County,4781,0.19530321046373364,0.4212,46194,1.6,0.9529387157498431,0.00773896674335913,0.005019870320016733,0.004810709056682703,0.08744588744588745,0.7154554759467758,0.80049160180254
G3101250,Nance County,3544,0.1828978622327791,0.4498,49032,1.2,0.9887133182844243,0.0039503386004514675,0.005079006772009029,0,0.11398662401861007,0.8046571798188874,0.8329741379310345
G3101270,Nemaha County,6973,0.2780562213989976,0.432,51828,1.2,0.9585544242076581,0.015058081170228022,0.005449591280653951,0.007600745733543668,0.11573068569655601,0.7292576419213974,0.8503284775778349
G3101290,Nuckolls County,4244,0.20937805275154672,0.4894,43388,0.6,0.9724316682375118,0.001413760603204524,0.000942507068803016,0.01767200754005655,0.11234063026220832,0.7584359935725763,0.7635991820040899
G3101310,Otoe County,15949,0.23435051166221074,0.4338,59167,0.9,0.9406232365665559,0.004138190482161891,0.0006896984136936485,0.0033857922126779108,0.10997442455242967,0.6980030721966206,0.9080764402287628
