GISJOIN,county_name,total,bachelors_degree,gini_index,median_household_income,median_age,white,black,native_american,asian,poverty,owned,occupied
G2801610,Yalobusha County,13646,0.12040838974586617,0.467,37722.96,40.2,0.5948263227319361,0.4022424153598124,0,0,0.2810949014889457,0.7220176730486009,0.8150037509377345
G2801630,Yazoo County,28296,0.11175798465640133,0.485,36173.28,34.8,0.38811139383658466,0.5817430025445293,0.00515973989256432,0.0011309018942606728,0.31415964069025293,0.6360720999668251,0.8715304548959136
G2900010,Adair County,24801,0.23668309747177613,0.483,39600,25.7,0.945969920567719,0.015200999959679046,0.002782145881214467,0.011773718801661223,0.28492978033849475,0.5740394600207684,0.8501809834907743
G2900030,Andrew County,16831,0.21123893805309735,0.393,69075.6,39.9,0.9631037965658606,0.006535559384469134,0,0.0005941417622244668,0.08164626015274579,0.7835051546391752,0.9302891497280275
G2900050,Atchison County,6078,0.20046674445740956,0.444,51912.96,45.1,0.9562356038170451,0.004935834155972359,0.0029615004935834156,0.0014807502467917078,0.1362796168711141,0.6976217440543602,0.8468670076726342
G2900070,Audrain County,25754,0.1309057386494584,0.389,51516.96,39,0.8936087598043022,0.07525044653257747,0.0008154073153684864,0.004970101731769822,0.15781429117309898,0.7445105684383336,0.8758874809023097
G2900090,Barry County,35905,0.11492995666989189,0.421,48062.520000000004,39.2,0.9260827182843615,0.0009469433226570116,0.005960172677900014,0.008243977161955159,0.17651237461995284,0.7413598532938355,0.8365588860042483
G2900110,Barton County,12695,0.1442113994549117,0.394,54283.68,39.1,0.957306025994486,0.0023631350925561244,0.014730208743599843,0,0.14733243221753994,0.7464134168518892,0.8762393767705382
G2900130,Bates County,16906,0.11724565756823821,0.399,51573.72,39.9,0.9644504909499586,0.008458535431207856,0.002484325091683426,0.0014787649355258489,0.17148897614013894,0.7496459480723839,0.8406084656084656
G2900150,Benton County,18458,0.10720219605576826,0.427,44930.16,49.4,0.9696066746126341,0.0005417705060136526,0.0005959475566150178,0.018582728356268285,0.1797262995254387,0.8503392967304133,0.6125302297460702
G2900170,Bollinger County,12037,0.08844455348380766,0.421,46038.96,41.2,0.9743291517820055,0.0029077012544653984,0.00423693611364958,0.004153858934950569,0.17532467532467533,0.8017687661777394,0.8137616289275057
G2900190,Boone County,151836,0.4504035069062895,0.46,59118.840000000004,29.2,0.8437195395031482,0.0785716167443821,0.003958218077399299,0.03110593008245739,0.1825230803558977,0.5655433655024992,0.9274884832934865
G2900210,Buchanan County,88476,0.1823773983573595,0.426,54603.12,36.9,0.917683891676839,0.03678963786789638,0.0034020525340205253,0.0054478050544780506,0.13847860841346726,0.6932773109243697,0.8859430652633834
G2900230,Butler County,41293,0.1405932837149674,0.459,43657.68,39.6,0.9104206524108203,0.0492577434431986,0.0032693192550795535,0.005715254401472404,0.21592737879702273,0.6754057428214731,0.8697068403908795
G2900250,Caldwell County,9192,0.11937631963618646,0.413,49885.44,41.5,0.9731288076588338,0.003154917319408181,0.003154917319408181,0.0027197563098346387,0.1555530524892994,0.7032710280373832,0.8200979348520332
G2900270,Callaway County,43192,0.20331994454910604,0.384,65241,36.6,0.9161418781255788,0.04419799962956103,0.0014122985738099648,0.006320614928690498,0.10423866639560886,0.7787913340935005,0.9060957410171048
G2900290,Camden County,40150,0.19640302472920498,0.438,56927.64,47,0.9646326276463263,0.005379825653798256,0.005354919053549191,0.004259028642590286,0.1163087608201619,0.814626272659548,0.45182463325011923
G2900310,Cape Girardeau County,72621,0.2609517035983375,0.446,57603.48,36.4,0.9077126451026563,0.05793090152986051,0.0020517481169358724,0.010010878396056237,0.15012450055011872,0.6816360370319193,0.925713920245595
G2900330,Carroll County,9816,0.15392701606847875,0.494,50635.200000000004,42,0.9654645476772616,0.02231051344743276,0.0024449877750611247,0.003871230643846781,0.1487189956109013,0.7690086621751684,0.8272292993630573
G2900350,Carter County,5894,0.0811491935483871,0.431,32342.640000000003,40.2,0.9577536477774008,0.00016966406515100103,0.014251781472684086,0.0018663047166610112,0.25616601462833816,0.7607515657620042,0.7567140600315956
G2900370,Cass County,97203,0.20997736732981973,0.362,80028.96,36.8,0.9248479985185643,0.0298550456261638,0.006635597666738681,0.007170560579405985,0.08091877940135715,0.7925299663486943,0.9352111943404078
G2900390,Cedar County,13790,0.11182008368200837,0.397,44223.96,44.4,0.9636693255982596,0,0.014503263234227702,0.003843364757070341,0.19978038067349926,0.763567174056916,0.850070323488045
G2900410,Chariton County,7777,0.1503316138540899,0.396,54427.560000000005,45.7,0.9565385109939566,0.0279027902790279,0.0023145171660023146,0.004629034332004629,0.15208613728129206,0.7850438994853164,0.7541095890410959
G2900430,Christian County,72551,0.2558335262061565,0.378,67095.6,35.6,0.9600419015589033,0.00814599385260024,0.004562307893757495,0.0036663864040468084,0.0854558570556573,0.7536749806579965,0.9317245640532748
G2900450,Clark County,7178,0.12553670006133716,0.476,52715.520000000004,42.1,0.9802173307327946,0.0009752020061298412,0.0016717748676511562,0.0020897185845639454,0.12257792754844145,0.7715430861723447,0.8305131761442441
G2900470,Clay County,217596,0.2936280595648465,0.386,76292.04000000001,35.7,0.9057933050239894,0.03042335337046637,0.0028722954466074745,0.019104211474475635,0.07549658995025943,0.7224375513415325,0.9346316882218089
G2900490,Clinton County,20810,0.1822006703273194,0.38,67004.52,40.2,0.9658817876021144,0.005526189332051898,0.0022104757328207593,0.0010571840461316676,0.08362610717996932,0.7751377832210655,0.9188611298672068
G2900510,Cole County,73737,0.30440036669722476,0.408,69148.2,36.8,0.8582258567611918,0.09763076881348577,0.0036752241073002697,0.011947868776869142,0.09462433197107828,0.6811324653854102,0.9083627944811188
G2900530,Cooper County,17371,0.1404943980081807,0.385,54880.32,36,0.8890104196649589,0.06309366185021012,0.001784583501237695,0,0.12519630630064701,0.7089074014738865,0.8757014590347924
G2900550,Crawford County,23825,0.10088105726872247,0.401,45953.16,38.8,0.9762434417628542,0.0024763903462749213,0.0062959076600209865,0.001217208814270724,0.160336827633614,0.7463922138941717,0.783298282509639
G2900570,Dade County,7503,0.09736346516007532,0.396,43079.520000000004,45,0.9648140743702519,0.0006664001066240171,0.002532320405171265,0.0018659202985472478,0.17334763373106316,0.7702325581395348,0.8307573415765069
G2900590,Dallas County,16579,0.10844138181158763,0.412,45364.44,40.4,0.970323903733639,0,0.0027745943663670908,0,0.16568771414586392,0.7972642892037127,0.8395078605604921
G2900610,Daviess County,8061,0.12962256957682045,0.473,51004.8,39.1,0.9770499937972956,0.0017367572261506017,0.002357027664061531,0.000744324525493115,0.14861302874356722,0.7400572701240853,0.7867334167709638
G2900630,DeKalb County,12235,0.1405338716913414,0.46,57158.64,38.7,0.8664487127094401,0.08402125051082959,0.004903964037597058,0.01021659174499387,0.09057071960297766,0.6853961677887105,0.9270283245319251
G2900650,Dent County,15036,0.10418068236424796,0.389,45265.44,42.3,0.9636206437882415,0.01303538175046555,0.006916733173716414,0.0023942537909018356,0.1846764963307076,0.7558501063655703,0.8446440912232205
G2900670,Douglas County,13470,0.11224375490086255,0.413,40491,42.3,0.9814402375649591,0,0.0020786933927245733,0.001855976243504083,0.20467219291635266,0.8334364048649763,0.785587044534413
G2900690,Dunklin County,31528,0.10482988341660719,0.454,38443.68,39.1,0.8821047957371225,0.09217203755392032,0.005011418421720376,0.000919817305252474,0.23603615758229898,0.6319323926658115,0.875016506008187
G2900710,Franklin County,99866,0.16648478234509517,0.4,65815.2,38,0.9730939458874892,0.011555484349027697,0.003454629203132197,0.0034846694570724772,0.09984808588211465,0.7640930086080202,0.8883086606830632
G2900730,Gasconade County,15327,0.12474323062558357,0.404,53058.72,43.3,0.9770339923011678,0.0005219547204280029,0.009199451947543551,0.002153063221765512,0.12414571030455843,0.7682758620689655,0.8008100147275405
G2900750,Gentry County,6249,0.12821712681328964,0.426,46911.48,44,0.9799967994879181,0.004640742518803008,0.007841254600736118,0,0.16043920026220912,0.7566654149455502,0.8131297709923664
G2900770,Greene County,262887,0.2688081771219521,0.458,53157.72,35.2,0.9263105440740699,0.026075842472240925,0.0030317208534465377,0.013328920791062319,0.1518369529647455,0.615343824991237,0.9225175776067922
G2900790,Grundy County,10088,0.12623045744064854,0.413,46242.240000000005,42.7,0.9585646312450437,0.0003965107057890563,0.007137192704203013,0.0015860428231562252,0.1497628418609345,0.7075514874141876,0.8273381294964028
G2900810,Harrison County,8750,0.09067145891194249,0.421,44349.36,43.4,0.9786285714285714,0.001257142857142857,0.003657142857142857,0.006285714285714286,0.1859025787965616,0.7601984564498346,0.8138178555406012
G2900830,Henry County,22294,0.14980631231345654,0.473,47850,43,0.9622319906701354,0.01197631649771239,0.0036781196734547413,0.0019287700726652911,0.1647979497505835,0.713983499048022,0.8834688346883469
G2900850,Hickory County,9022,0.07086614173228346,0.435,37864.200000000004,51.2,0.85768122367546,0.002881844380403458,0.0272666814453558,0.002881844380403458,0.15469922706396325,0.8259708737864078,0.6319987728179168
G2900870,Holt County,4937,0.16,0.42,51505.08,44.8,0.9783269191816892,0.0016204172574437918,0.004456147457970428,0.005266356086692323,0.14045864045864045,0.7927415828596415,0.7726351351351352
G2900890,Howard County,9859,0.19529780564263322,0.411,52628.4,38.2,0.9097271528552592,0.057916624404097776,0.0017243128106298813,0.007404402069175373,0.15505226480836237,0.79301146972526,0.8402061855670103
G2900910,Howell County,38561,0.1277198153822286,0.41,42431.4,39.6,0.9644718757293639,0.006379502606260211,0.010165711470138223,0.004227068800082986,0.20256645279560037,0.7226935667045227,0.8612277774581439
G2900930,Iron County,10083,0.11767272727272728,0.453,39473.28,40.3,0.9586432609342458,0.025488445899037985,0.002975304968759298,0.0035703659625111574,0.24532441751123185,0.7238393071926871,0.8170204402515723
G2900950,Jackson County,689651,0.26933656957928803,0.445,61401.12,36.1,0.7011749421083997,0.22343910180656593,0.003961423966614998,0.01558034426108278,0.14919127859552173,0.6458230525202678,0.8739817625236724
G2900970,Jasper County,114756,0.1796974716888901,0.448,49228.08,34.4,0.9211108787340095,0.016600439192721948,0.012862072571368817,0.009036564536930532,0.1843480439528974,0.6590945558739255,0.8878599776126997
G2900990,Jefferson County,215386,0.16217557198563223,0.375,74995.8,36.9,0.9641155878283639,0.010924572627747393,0.002019629873807954,0.006235317058676052,0.0930204257390523,0.8450769249965686,0.9281181239143023
G2901010,Johnson County,51997,0.24089240327591077,0.408,57625.920000000006,28.4,0.8965132603804066,0.040810046733465395,0.004961824720656961,0.014000807738908013,0.16000493208113273,0.6352191062841087,0.898049301242236
G2901030,Knox County,4040,0.14736070381231672,0.433,44458.920000000006,44.3,0.9772277227722772,0.0019801980198019802,0.005198019801980198,0.0014851485148514852,0.17253062288246027,0.7525714285714286,0.7340604026845637
G2901050,Laclede County,35046,0.12071271409465464,0.452,47188.68,38,0.9601095702790619,0.008617245905381498,0.003909147976944587,0.0038806140501055756,0.15983952088844958,0.7072828148044105,0.9161037122820562
G2901070,Lafayette County,32741,0.15235720761559385,0.395,63110.520000000004,40.4,0.955010537246877,0.020891237286582574,0.00397055679423353,0.0024739623102531996,0.11056503265901452,0.7449951263402564,0.9188425766448501
G2901090,Lawrence County,37351,0.13805483028720628,0.404,50466.240000000005,37.7,0.9530400792482129,0.005167197665390485,0.0070680838531766215,0.0017134748734973628,0.1610767393899924,0.7455553975252454,0.9034952454381907
G2901110,Lewis County,9951,0.14793452844894778,0.406,51934.08,39.6,0.9536729976886745,0.03115264797507788,0.0027132951462164605,0.002612802733393629,0.1690340909090909,0.7483256053580628,0.8089185246926442
G2901130,Lincoln County,50926,0.10110901733032653,0.372,70349.40000000001,34.7,0.9544633389624161,0.016906884499077093,0.0023956328790794485,0.0010407257589443507,0.10251254280481006,0.8065605095541402,0.8958119365514093
G2901150,Linn County,12765,0.14117375231053605,0.474,48532.44,43,0.964042303172738,0.014336075205640423,0,0.003055229142185664,0.1582089552238806,0.7562790697674419,0.8034379671150972
G2901170,Livingston County,14143,0.2051996285979573,0.43,50769.840000000004,41.2,0.9544651064130666,0.026939121827052253,0.001626246199533338,0,0.22354783386772054,0.6700621546961326,0.8566780062120988
G2901190,McDonald County,22890,0.08036396471487116,0.423,48177.36,35.3,0.8692878986456968,0.004150283966797728,0.021363040629095675,0.00851900393184797,0.17511965924559786,0.6995159488643415,0.8284832904884318
G2901210,Macon County,15456,0.14084638329604773,0.404,46962.96,42.8,0.9543866459627329,0.026203416149068324,0.0033643892339544515,0.0010351966873706005,0.16648336541105307,0.7710265924551639,0.8392370572207084
G2901230,Madison County,12226,0.1053639846743295,0.399,42597.72,39.9,0.9731719286765909,0.0018812367086536888,0.0027809586127924097,0.0016358580075249468,0.1761952524239385,0.760757669343216,0.8212715590125127
G2901250,Maries County,8954,0.14309129650876906,0.381,51798.12,41,0.9779986598168416,0.010609783337056065,0,0,0.13611016274041196,0.8237525532535745,0.7918207024029574
G2901270,Marion County,28241,0.1738191632928475,0.421,50859.600000000006,38.5,0.924861017669346,0.04319960341347686,0.0031160369675294784,0.0027265323465882935,0.16821982393458323,0.6576513697435002,0.8946998673015377
G2901290,Mercer County,3474,0.1442704039571311,0.407,43020.12,45.4,0.9873344847438111,0.004605641911341394,0.0028785261945883708,0.0020149683362118594,0.14348850913376546,0.7620221948212084,0.7419945105215004
G2901310,Miller County,24731,0.11286900648602777,0.4,47166.240000000005,39,0.9715337026404108,0.007682665480570943,0.004811774695726012,0.0031135012737050667,0.14475579146607415,0.7483577564426478,0.8220486832267176
G2901330,Mississippi County,13498,0.1055198403901574,0.472,38235.12,38.5,0.7807823381241665,0.19173210846051267,0.004296932878945029,0.001407615943102682,0.2790661719233148,0.6184524903510384,0.9132259147364887
G2901350,Moniteau County,15081,0.15014591929153667,0.384,62474.280000000006,36.4,0.9164511637159339,0.03222597970956833,0.0037795902128506067,0.0017903322060871295,0.107421875,0.7695817490494297,0.8844795695308559
G2901370,Monroe County,9141,0.11447704081632654,0.374,51825.840000000004,43.3,0.9426758560332568,0.028443277540750465,0.0007657805491740509,0.001969149983590417,0.1188566263699017,0.7676818525044047,0.811313048805391
G2901390,Montgomery County,11884,0.11953067709606453,0.392,52154.520000000004,42.7,0.9548131942107034,0.023476943789969708,0.0004207337596768765,0.002271962302255133,0.1358840181864974,0.7672639420173143,0.8008706868752016
G2901410,Morgan County,20608,0.11699979107180165,0.434,47872.44,44.5,0.9722437888198758,0.0029600155279503105,0.011694487577639752,0.00281444099378882,0.15610665860174405,0.8138631235898721,0.5495625818006475
G2901430,New Madrid County,17723,0.1143560295324036,0.447,42259.8,39.8,0.8341138633414208,0.1480561981605823,0.0013541725441516674,0.0036675506404107655,0.22361056142929836,0.6509527344716655,0.9024117909781152
G2901450,Newton County,55694,0.1844588495938295,0.438,54992.520000000004,38,0.9184831400150825,0.0059611448270908895,0.02023557295220311,0.010252450892376199,0.15390964617839653,0.7478306980331663,0.8960691144708424
G2901470,Nodaway County,22058,0.2379413015737984,0.472,48193.200000000004,28.1,0.9550729893916039,0.018859370749841328,0.0019494061111614833,0.010381720917580923,0.2302494538434182,0.5850462796009136,0.8741199957969948
G2901490,Oregon County,10321,0.10015237567530129,0.461,32739.960000000003,43.8,0.9323708942931886,0.0033911442689661853,0.03730258695862804,0.004650712140296483,0.25893558523173604,0.7097447795823666,0.8355951919348584
G2901510,Osage County,13421,0.11670609440126169,0.421,55717.200000000004,38.9,0.9823411072200283,0.01065494374487743,0,0.0008941211534162879,0.10900261486738887,0.8553864168618267,0.8371181179545826
G2901530,Ozark County,9360,0.09390013102343864,0.402,43908.48,47.5,0.9666666666666667,0.0011752136752136752,0.008012820512820512,0,0.1691680960548885,0.8447500661200741,0.7052788658832307
G2901550,Pemiscot County,18586,0.10746064339493498,0.475,37342.8,36.1,0.7259765414828365,0.2608952975357796,0.006510276552243624,0.0011836866458624772,0.3160056967572305,0.5360851846983042,0.845034436791824
G2901570,Perry County,18638,0.10880205408007702,0.39,60539.16,38.9,0.9767678935508102,0.004292306041420753,0.0012340379869084665,0.005633651679364739,0.09090909090909091,0.7873803424565188,0.9039609993906155
G2901590,Pettis County,40789,0.15522703273495247,0.423,48193.200000000004,36.7,0.9063227831032876,0.028635171247149968,0.004437470886758685,0.006594915295790532,0.15483983808905102,0.7284679022638363,0.8952233321850959
G2901610,Phelps County,42249,0.24586549062844543,0.474,49265.04,36.1,0.9270751970460839,0.02052119576794717,0.012876044403417832,0.02281710809723307,0.19886685552407932,0.6462035541195477,0.8733343784292209
G2901630,Pike County,18514,0.12290058107140014,0.412,56719.08,39.3,0.8904072593712866,0.07934536026790537,0.003672896186669547,0.003726909365885276,0.1266654386934365,0.7101910828025477,0.8514979338842975
G2901650,Platte County,87461,0.3630906440270989,0.41,86305.56,37.5,0.8976000731754725,0.043608008140771315,0.0027783812213443707,0.019505836887298338,0.06769904329495703,0.6871179794718025,0.925079348144987
G2901670,Polk County,29983,0.16555393281869393,0.427,48355.560000000005,36.1,0.9076143147783744,0.004569255911683287,0.0027348831004235736,0.004435846979955308,0.21504537719795802,0.7286194674179769,0.9068655732300338
G2901690,Pulaski County,44684,0.1713135593220339,0.401,56068.32,26.6,0.7871497627786233,0.10930086831975651,0.009108405693313042,0.03133112523498344,0.1333025705056866,0.5825815405968078,0.875136645208308
G2901710,Putnam County,4906,0.17762771579565473,0.45,44869.44,41.2,0.9732980024459845,0.0026498165511618424,0.006522625356706074,0.01059926620464737,0.1990151826015593,0.765247915752523,0.7883085437564856
G2901730,Ralls County,9691,0.13024019095927197,0.378,61875,42.3,0.974512434217315,0.006191311526158291,0.005984934475286348,0.006397688577030234,0.1013604735694257,0.8090692124105012,0.7955696202531646
G2901750,Randolph County,25528,0.12269832078749277,0.408,45971.64,37.6,0.90046223754309,0.06255875900971482,0.0018411156377311187,0.00814791601378878,0.19983229621783838,0.7283406754772394,0.857528332433891
G2901770,Ray County,23507,0.12455745091728355,0.41,68053.92,38.9,0.9610754243416855,0.015867613902241885,0.0038286467860637256,0.0030629174288509804,0.09288818138794476,0.7938676707907477,0.9145021645021645
G2901790,Reynolds County,6367,0.0728959575878065,0.399,43628.64,44.6,0.9498979111041307,0.008010051829747135,0.01884718077587561,0,0.1776583618303208,0.7276237276237276,0.7286445012787723
G2901810,Ripley County,13523,0.11711026615969582,0.425,38661.48,41,0.963099903867485,0.002070546476373586,0.021075205205945427,0.0017747541226059305,0.24973790624531975,0.7226107226107226,0.8373873873873874
G2901830,St. Charles County,342562,0.32631616665621554,0.367,92501.64,36.5,0.9193284719262499,0.039408924515854066,0.0015967912377905314,0.01770482423619666,0.04578569245332851,0.8273886251454082,0.9525264095710831
G2901850,St. Clair County,9379,0.10702143385070215,0.41,43614.12,46.9,0.9587376052884102,0.0006397270497920887,0.0035184987738564877,0.0006397270497920887,0.16608996539792387,0.7748248369171298,0.7598678171470534
G2901860,Ste. Genevieve County,17758,0.1216870435710183,0.352,65619.84,42.6,0.971224236963622,0.014134474602995833,0.0037729474039869355,0,0.10778686148315648,0.8281428571428572,0.8429672447013488
G2901870,St. Francois County,62734,0.13483850009281603,0.412,50273.520000000004,37.3,0.942072879140498,0.03709312334619186,0.004240124972104441,0.005435648930404565,0.1523314767209369,0.742187157571773,0.8646958499147243
G2901890,St. Louis County,994923,0.3848917195924267,0.474,75902.64,39.2,0.7337050203885125,0.21254308122337107,0.0015558993007499073,0.0311993993505025,0.09157757443181234,0.7337942377860733,0.9284940511374483
G2901950,Saline County,22749,0.17787418655097614,0.388,53533.920000000006,37.8,0.8869400852784738,0.056178293551364895,0.005011209283924568,0.00654973845004176,0.1588670531127763,0.712497230223798,0.8733430091920658
G2901970,Schuyler County,4106,0.11258767072720562,0.422,40501.560000000005,42,0.985874330248417,0.003896736483195324,0.00438382854359474,0.000974184120798831,0.1971624266144814,0.703648175912044,0.8595360824742269
G2901990,Scotland County,4790,0.14913083257090576,0.471,46923.36,42.5,0.9926931106471816,0,0,0,0.24151351351351352,0.7749752720079129,0.8393524283935243
G2902010,Scott County,40753,0.127996718988852,0.44,49014.240000000005,38.1,0.866954580030918,0.11213898363310676,0.0019385075945329178,0.00350894412681275,0.1950039690414765,0.6863392745855665,0.9072199920845819
G2902030,Shannon County,8310,0.1315930627570177,0.405,37585.68,40.4,0.9429602888086642,0,0.02635379061371841,0.00878459687123947,0.2665060240963855,0.7773495404684257,0.8349009900990099
G2902050,Shelby County,6457,0.12141381684645398,0.383,43923,41.9,0.9820350007743535,0.002168189561715967,0.003252284342573951,0,0.14705882352941177,0.6963649322879544,0.8423896727709397
G2902070,Stoddard County,29524,0.11065979789974242,0.44,44462.880000000005,40.3,0.9667050535157837,0.015478932393984554,0.007146728085625254,0,0.1825471206914506,0.6978211009174312,0.8850224735392199
G2902090,Stone County,31186,0.16169784927434866,0.412,53895.600000000006,47,0.862887192971205,0,0.014205092028474316,0.003912011800166742,0.14627970393455395,0.769224469740398,0.677410407189615
G2902110,Sullivan County,6842,0.1140560504019118,0.417,40409.16,39.7,0.9248757673194973,0.0008769365682548962,0.0021923414206372407,0.00014615609470914936,0.2236469360369763,0.7071191442272224,0.7817185697808535
G2902130,Taney County,45732,0.20440972334312554,0.442,52935.96,39.9,0.944480888655646,0.0028645150004373305,0.0025583836263447916,0.0049637015656433135,0.13427690074396662,0.6653416908729552,0.8000244618395304
G2902150,Texas County,24477,0.11109141405188205,0.44,40351.08,41.9,0.9350002042733995,0.02765861829472566,0.0073538423826449316,0.0008988029578788251,0.1965572982655424,0.7433656613023554,0.8355298308103295
G2902170,Vernon County,20127,0.1439632042928325,0.432,43772.520000000004,38.5,0.965717692651662,0.0034779152382371937,0.004819396830128683,0.0018880111293287623,0.22964477383082035,0.6984993178717599,0.8782267726827143
G2902190,Warren County,30249,0.15493448911473123,0.41,65633.04000000001,38.3,0.9414195510595391,0.01871136235908625,0.0018843598135475552,0.0021818903104234852,0.12004838221953432,0.7741154079072584,0.835248211575981
G2902210,Washington County,24230,0.06868422691325736,0.437,46873.200000000004,37.6,0.9443664878250103,0.02261659100288898,0.006768468840280644,0.001279405695418902,0.2070378929926307,0.7948926291352293,0.8313229759722088
G2902230,Wayne County,12593,0.08131991051454139,0.433,37375.8,44.9,0.9652981815294212,0.00436750575716668,0.013737790836178829,0.0032557770189787978,0.2115307190595056,0.7222520107238606,0.7109275730622617
G2902250,Webster County,35635,0.14563406356062944,0.404,52110.96,36,0.960263785604041,0.011758102988634769,0.006061456433281886,0.0007296197558580048,0.18909352517985611,0.7472276581865623,0.9232158988256549
G2902270,Worth County,2058,0.1318150448585231,0.361,52112.28,47.7,0.9878522837706512,0,0,0.004859086491739553,0.12903225806451613,0.8188888888888889,0.7894736842105263
G2902290,Wright County,18082,0.10837438423645321,0.489,36429.36,40.5,0.9637761309589647,0.0023227519079747814,0.003152306160822918,0.00342882424510563,0.26145460739226706,0.7145816072908037,0.8837095790115924
G2905100,St. Louis city,355078,0.2554896987049083,0.479,45179.64,34.5,0.4663679529568151,0.4823503568230079,0.002934566489616366,0.02079543086307797,0.24411908757103898,0.49504701317767136,0.7925369826583191
G3000010,Beaverhead County,8887,0.303234011627907,0.425,48890.16,41.5,0.9408124226398109,0.0024755260492854733,0.014740632384381681,0.014178012827725892,0.1412729582996419,0.6639459611595835,0.7670552677029361
G3000030,Big Horn County,12809,0.11009549795361528,0.43,46056.12,31,0.33648216098056055,0,0.6144117417440862,0.005777187914747443,0.2314442118821446,0.6699972245351097,0.7679028132992327
G3000050,Blaine County,6515,0.17708867247565352,0.426,48891.48,34.8,0.48334612432847274,0,0.5005372217958557,0,0.27631371311346065,0.5917355371900826,0.8236895847515316
G3000070,Broadwater County,4602,0.1404438555813183,0.372,56575.200000000004,41.3,0.9689265536723164,0.002824858757062147,0.0021729682746631897,0,0.1343592099219109,0.7973990417522245,0.8198653198653199
G3000090,Carbon County,9741,0.2815656565656566,0.41,66892.32,45.9,0.9747459193101324,0.0007186120521507032,0.009547274407145057,0.0036957191253464737,0.09658200062715584,0.7574232511323603,0.6925758103868944
G3000110,Carter County,1260,0.13013013013013014,0.447,47273.16,51.5,0.9888888888888889,0,0.007936507936507936,0,0.11316211878009631,0.7592267135325131,0.6871980676328503
G3000130,Cascade County,81912,0.23311696765674111,0.44,55392.48,38.5,0.8970236351206172,0.015357945111827326,0.039664518019337826,0.00477341537259498,0.13633910981164749,0.6746646979205119,0.8985571341699375
G3000150,Chouteau County,5223,0.21761219305673157,0.419,51036.48,45.3,0.8202182653647329,0.0026804518475971664,0.16484778862722574,0.0022975301550832855,0.17974927675988428,0.6696854146806482,0.7498213009292352
G3000170,Custer County,11129,0.20498687664041995,0.406,50987.64,42.2,0.9614520621798903,0.0023362386557642194,0.01680294725491958,0.0008985533291400845,0.15774778966961378,0.6706467661691542,0.9378499440089586
G3000190,Daniels County,1483,0.20124113475177305,0.444,45276,49,0.9433580579905597,0,0.056641942009440324,0,0.15710382513661203,0.7801120448179272,0.6767772511848341
G3000210,Dawson County,8547,0.1610648918469218,0.407,62971.920000000006,42.4,0.9488709488709489,0.005967005967005967,0.031005031005031006,0.002223002223002223,0.10128766759591132,0.7178993676106681,0.8866406630911751
G3000230,Deer Lodge County,8876,0.18900889453621347,0.42,44126.28,45.1,0.912009914375845,0.014871563767462822,0.027715187021180712,0.0028165840468679587,0.21053829520883122,0.7356150793650794,0.8065613122624525
G3000250,Fallon County,2657,0.12355848434925865,0.405,71133.48000000001,44.5,0.9830636055701919,0,0,0.008656379375235227,0.066616484757245,0.7508333333333334,0.8498583569405099
G3000270,Fergus County,11218,0.2388811893662593,0.435,48269.76,46.5,0.958013906222143,0.008201105366375468,0.0229096095560706,0.005972544125512569,0.17038898194677088,0.6928132287470851,0.8480762315713772
G3000290,Flathead County,86657,0.2642620161633348,0.435,59740.560000000005,40,0.9536679091129395,0.0019848367702551438,0.016986510033811464,0.004708217455023829,0.1158570761326483,0.7372733724756436,0.820595632031767
G3000310,Gallatin County,86532,0.44509968561441876,0.433,65132.76,30,0.9475569731428836,0.0049114778347894425,0.01003097120140526,0.011255951555493922,0.1407703803692812,0.618669827953067,0.889784437292078
G3000330,Garfield County,1135,0.1529709228824273,0.424,43401.6,45.8,0.9973568281938326,0,0,0,0.11277533039647578,0.7485380116959064,0.5545945945945946
G3000350,Glacier County,13411,0.17494824016563146,0.433,54131.880000000005,30.9,0.332711952874506,0.004026545373201104,0.6141973007232868,0.0008947878607113563,0.24039615846338536,0.6195348837209302,0.8179570097013505
G3000370,Golden Valley County,873,0.20133111480865223,0.383,47558.28,46.4,0.9782359679266895,0,0.014891179839633447,0,0.12718786464410736,0.7138888888888889,0.767590618336887
G3000390,Granite County,2880,0.21937587331159758,0.453,46526.04,47.7,0.9489583333333333,0,0.025347222222222222,0.004166666666666667,0.14901823281907434,0.7719141323792487,0.5369836695485111
G3000410,Hill County,16434,0.2001172562048075,0.422,59179.560000000005,34.8,0.7455884142631131,0.0038943653401484726,0.20524522331751247,0.005719849093343069,0.16254616010515116,0.6783114992721979,0.8283762057877814
G3000430,Jefferson County,11105,0.3155608214849921,0.389,74308.08,44.1,0.9546150382710491,0.0023412877082395317,0.011166141377757767,0.0016208914903196759,0.0975499502757436,0.8703855619360131,0.8705070221375862
G3000450,Judith Basin County,2077,0.3080118694362018,0.447,52668,53.6,0.9865190178141551,0,0,0.005777563793933558,0.10255175734232065,0.7857142857142857,0.6960227272727273
G3000470,Lake County,28239,0.22408644187435522,0.428,51543.36,39.7,0.7193597506993874,0.0020538970926732535,0.21831509614363115,0.006799107617125252,0.21270304930179537,0.6864037122969837,0.7617532697066101
G3000490,Lewis and Clark County,60081,0.33348834932445665,0.42,66323.40000000001,40.4,0.9435428837735723,0.0030791764451324048,0.018691433231803733,0.008638338243371449,0.1044855151680787,0.7219466700580779,0.888943322279168
